3R	19975000	20124999	3R	19975000	20124999
3R	20125000	20274999	3R	20125000	20274999
3R	20275000	20399999	3R	20275000	20399999
3R	20400000	20499999	3R	20400000	20499999
3R	20500000	20599999	3R	20500000	20599999
3R	20600000	20674999	3R	20600000	20674999
3R	20675000	20799999	3R	20675000	20799999
3R	20800000	21024999	3R	20800000	21024999
3R	21025000	21149999	3R	21025000	21149999
3R	21150000	21249999	3R	21150000	21249999
3R	21250000	21349999	3R	21250000	21349999
3R	21350000	21499999	3R	21350000	21499999
3R	21525000	21749999	3R	21525000	21749999
3R	21775000	21999999	3R	21775000	21999999
3R	22225000	22324999	3R	22225000	22324999
3R	22325000	22424999	3R	22325000	22424999
3R	22425000	22574999	3R	22425000	22574999
3R	22575000	22674999	3R	22575000	22674999
3R	22675000	22774999	3R	22675000	22774999
3R	22775000	22974999	3R	22775000	22974999
3R	22975000	23074999	3R	22975000	23074999
3R	23075000	23174999	3R	23075000	23174999
3R	23175000	23324999	3R	23175000	23324999
3R	23325000	23449999	3R	23325000	23449999
3R	23450000	23699999	3R	23450000	23699999
3R	23700000	23774999	3R	23700000	23774999
3R	23775000	23899999	3R	23775000	23899999
3R	23900000	24099999	3R	23900000	24099999
3R	24175000	24274999	3R	24175000	24274999
3R	24275000	24374999	3R	24275000	24374999
3R	24375000	24474999	3R	24375000	24474999
3R	24475000	24574999	3R	24475000	24574999
3R	24575000	24674999	3R	24575000	24674999
3R	24675000	24749999	3R	24675000	24749999
3R	24750000	24849999	3R	24750000	24849999
3R	24850000	24949999	3R	24850000	24949999
3R	24950000	25149999	3R	24950000	25149999
3R	25150000	25299999	3R	25150000	25299999
3R	25300000	25374999	3R	25300000	25374999
3R	25375000	25474999	3R	25375000	25474999
3R	25475000	25574999	3R	25475000	25574999
3R	25575000	25649999	3R	25575000	25649999
3R	25650000	25799999	3R	25650000	25799999
3R	25800000	25924999	3R	25800000	25924999
3R	25925000	26049999	3R	25925000	26049999
3R	26050000	26174999	3R	26050000	26174999
3R	26300000	26474999	3R	26300000	26474999
3R	26700000	26799999	3R	26700000	26799999
3R	26800000	26924999	3R	26800000	26924999
3R	27150000	27249999	3R	27150000	27249999
3R	27250000	27324999	3R	27250000	27324999
3R	27325000	27449999	3R	27325000	27449999
3R	27450000	27599999	3R	27450000	27599999
3R	27600000	27724999	3R	27600000	27724999
3R	27725000	27874999	3R	27725000	27874999
3R	27875000	27999999	3R	27875000	27999999
3R	28000000	28074999	3R	28000000	28074999
3R	28075000	28174999	3R	28075000	28174999
3R	28175000	28474999	3R	28175000	28474999
3R	28475000	28649999	3R	28475000	28649999
3R	28900000	28999999	3R	28900000	28999999
3R	29000000	29099999	3R	29000000	29099999
3R	29100000	29199999	3R	29100000	29199999
3R	29200000	29299999	3R	29200000	29299999
3R	29300000	29399999	3R	29300000	29399999
3R	29400000	29474999	3R	29400000	29474999
3R	29475000	29524999	3R	29475000	29524999
3R	29525000	29574999	3R	29525000	29574999
3R	29575000	29849999	3R	29575000	29849999
3R	29850000	29899999	3R	29850000	29899999
3R	29900000	29949999	3R	29900000	29949999
3R	29950000	30074999	3R	29950000	30074999
3R	30075000	30224999	3R	30075000	30224999
3R	30225000	30374999	3R	30225000	30374999
3R	30375000	30499999	3R	30375000	30499999
3R	30500000	30574999	3R	30500000	30574999
3R	30575000	30724999	3R	30575000	30724999
3R	30725000	30849999	3R	30725000	30849999
3R	30850000	30949999	3R	30850000	30949999
3R	30950000	31074999	3R	30950000	31074999
3R	31100000	31299999	3R	31100000	31299999
3R	31300000	31424999	3R	31300000	31424999
3R	31425000	31649999	3R	31425000	31649999
3R	31675000	31724999	3R	31675000	31724999
3R	31725000	31849999	3R	31725000	31849999
3R	31850000	32049999	3R	31850000	32049999
3R	32050000	32149999	3R	32050000	32149999
3R	32150000	32324999	3R	32150000	32324999
3R	32325000	32449999	3R	32325000	32449999
3R	32450000	32549999	3R	32450000	32549999
3R	32550000	32599999	3R	32550000	32599999
3R	32600000	32974999	3R	32600000	32974999
3R	32975000	33049999	3R	32975000	33049999
3R	33050000	33124999	3R	33050000	33124999
3R	33125000	33199999	3R	33125000	33199999
3R	33200000	33299999	3R	33200000	33299999
3R	33425000	33524999	3R	33425000	33524999
3R	33525000	33624999	3R	33525000	33624999
3R	33625000	33749999	3R	33625000	33749999
3R	33750000	33849999	3R	33750000	33849999
3R	33850000	33949999	3R	33850000	33949999
3R	33950000	34074999	3R	33950000	34074999
3R	34275000	34374999	3R	34275000	34374999
3R	34375000	34499999	3R	34375000	34499999
3R	34500000	34599999	3R	34500000	34599999
3R	34600000	34699999	3R	34600000	34699999
3R	34700000	34799999	3R	34700000	34799999
3R	34975000	35099999	3R	34975000	35099999
3R	35100000	35224999	3R	35100000	35224999
3R	35225000	35424999	3R	35225000	35424999
3R	35425000	35549999	3R	35425000	35549999
3R	35750000	35874999	3R	35750000	35874999
3R	35875000	35974999	3R	35875000	35974999
3R	35975000	36199999	3R	35975000	36199999
3R	36200000	36399999	3R	36200000	36399999
3R	36400000	36624999	3R	36400000	36624999
3R	36625000	36674999	3R	36625000	36674999
3R	36675000	36749999	3R	36675000	36749999
3R	36750000	36999999	3R	36750000	36999999
3R	37000000	37099999	3R	37000000	37099999
3R	37100000	37349999	3R	37100000	37349999
3R	37350000	37474999	3R	37350000	37474999
3R	37700000	37849999	3R	37700000	37849999
3R	37900000	37999999	3R	37900000	37999999
3R	38000000	38124999	3R	38000000	38124999
3R	38125000	38249999	3R	38125000	38249999
3R	38250000	38374999	3R	38250000	38374999
3R	38375000	38474999	3R	38375000	38474999
3R	38475000	38674999	3R	38475000	38674999
3R	38675000	38849999	3R	38675000	38849999
3R	38850000	39024999	3R	38850000	39024999
3R	39025000	39149999	3R	39025000	39149999
3R	39150000	39274999	3R	39150000	39274999
3R	39275000	39399999	3R	39275000	39399999
3R	39400000	39524999	3R	39400000	39524999
3R	39575000	39774999	3R	39575000	39774999
3R	39775000	39974999	3R	39775000	39974999
3R	39975000	40074999	3R	39975000	40074999
3R	40075000	40174999	3R	40075000	40174999
3R	40175000	40249999	3R	40175000	40249999
3R	40250000	40324999	3R	40250000	40324999
3R	40350000	40424999	3R	40350000	40424999
3R	40425000	40524999	3R	40425000	40524999
3R	40525000	40574999	3R	40525000	40574999
3R	40600000	40724999	3R	40600000	40724999
3R	40725000	40824999	3R	40725000	40824999
3R	40825000	40949999	3R	40825000	40949999
3R	40950000	41024999	3R	40950000	41024999
3R	41025000	41149999	3R	41025000	41149999
3R	41150000	41274999	3R	41150000	41274999
3R	41275000	41374999	3R	41275000	41374999
3R	41375000	41474999	3R	41375000	41474999
3R	41475000	41574999	3R	41475000	41574999
3R	41575000	41774999	3R	41575000	41774999
3R	41775000	41924999	3R	41775000	41924999
3R	41925000	41999999	3R	41925000	41999999
3R	42000000	42274999	3R	42000000	42274999
3R	42300000	42424999	3R	42300000	42424999
3R	42525000	42649999	3R	42525000	42649999
3R	42650000	42799999	3R	42650000	42799999
3R	42800000	42949999	3R	42800000	42949999
3R	42950000	43199999	3R	42950000	43199999
3R	43200000	43299999	3R	43200000	43299999
3R	43300000	43374999	3R	43300000	43374999
3R	43375000	43449999	3R	43375000	43449999
3R	43450000	43549999	3R	43450000	43549999
3R	43625000	43774999	3R	43625000	43774999
3R	43775000	43849999	3R	43775000	43849999
3R	43850000	44099999	3R	43850000	44099999
3R	44300000	44424999	3R	44300000	44424999
3R	44425000	44549999	3R	44425000	44549999
3R	44550000	44699999	3R	44550000	44699999
3R	44700000	44799999	3R	44700000	44799999
3R	44800000	44899999	3R	44800000	44899999
3R	44900000	45099999	3R	44900000	45099999
3R	45100000	45249999	3R	45100000	45249999
3R	45250000	45349999	3R	45250000	45349999
3R	45350000	45499999	3R	45350000	45499999
3R	45500000	45649999	3R	45500000	45649999
3R	45650000	45774999	3R	45650000	45774999
3R	45775000	45974999	3R	45775000	45974999
3R	45975000	46074999	3R	45975000	46074999
3R	46075000	46174999	3R	46075000	46174999
3R	46175000	46249999	3R	46175000	46249999
3R	46250000	46349999	3R	46250000	46349999
3R	46350000	46474999	3R	46350000	46474999
3R	46475000	46599999	3R	46475000	46599999
3R	46600000	46674999	3R	46600000	46674999
3R	46675000	46824999	3R	46675000	46824999
3R	46825000	46924999	3R	46825000	46924999
3R	46925000	47024999	3R	46925000	47024999
3R	47025000	47124999	3R	47025000	47124999
3R	47125000	47224999	3R	47125000	47224999
3R	47225000	47324999	3R	47225000	47324999
3R	47325000	47449999	3R	47325000	47449999
3R	47450000	47574999	3R	47450000	47574999
3R	47575000	47724999	3R	47575000	47724999
3R	47725000	47874999	3R	47725000	47874999
3R	47875000	48124999	3R	47875000	48124999
3R	48125000	48224999	3R	48125000	48224999
3R	48225000	48374999	3R	48225000	48374999
3R	48375000	48474999	3R	48375000	48474999
3R	48475000	48649999	3R	48475000	48649999
3R	48650000	48899999	3R	48650000	48899999
3R	48900000	49024999	3R	48900000	49024999
3R	49025000	49149999	3R	49025000	49149999
3R	49150000	49299999	3R	49150000	49299999
3R	49300000	49399999	3R	49300000	49399999
3R	49400000	49524999	3R	49400000	49524999
3R	49525000	49674999	3R	49525000	49674999
3R	49675000	49799999	3R	49675000	49799999
3R	49800000	49974999	3R	49800000	49974999
3R	49975000	50099999	3R	49975000	50099999
3R	50100000	50224999	3R	50100000	50224999
3R	50225000	50324999	3R	50225000	50324999
3R	50325000	50424999	3R	50325000	50424999
3R	50425000	50724999	3R	50425000	50724999
3R	50725000	50949999	3R	50725000	50949999
3R	50950000	51199999	3R	50950000	51199999
3R	51200000	51424999	3R	51200000	51424999
3R	51425000	51474999	3R	51425000	51474999
3R	51475000	51674999	3R	51475000	51674999
3R	51675000	51824999	3R	51675000	51824999
3R	51825000	51949999	3R	51825000	51949999
3R	51950000	52099999	3R	51950000	52099999
3R	52100000	52249999	3R	52100000	52249999
3R	52250000	52399999	3R	52250000	52399999
3R	52400000	52524999	3R	52400000	52524999
3R	52525000	52674999	3R	52525000	52674999
