3L	17050000	17199999	3L	17050000	17199999
3L	17200000	17299999	3L	17200000	17299999
3L	17300000	17449999	3L	17300000	17449999
3L	17450000	17599999	3L	17450000	17599999
3L	17600000	17749999	3L	17600000	17749999
3L	17875000	17999999	3L	17875000	17999999
3L	18000000	18199999	3L	18000000	18199999
3L	18200000	18324999	3L	18200000	18324999
3L	18325000	18424999	3L	18325000	18424999
3L	18425000	18574999	3L	18425000	18574999
3L	18575000	18699999	3L	18575000	18699999
3L	18700000	18774999	3L	18700000	18774999
3L	18775000	18874999	3L	18775000	18874999
3L	18875000	18974999	3L	18875000	18974999
3L	18975000	19099999	3L	18975000	19099999
3L	19100000	19174999	3L	19100000	19174999
3L	19175000	19299999	3L	19175000	19299999
3L	19300000	19424999	3L	19300000	19424999
3L	19425000	19524999	3L	19425000	19524999
3L	19525000	19649999	3L	19525000	19649999
3L	19650000	19799999	3L	19650000	19799999
3L	19800000	19849999	3L	19800000	19849999
3L	19850000	19999999	3L	19850000	19999999
3L	20000000	20149999	3L	20000000	20149999
3L	20150000	20249999	3L	20150000	20249999
3L	20250000	20349999	3L	20250000	20349999
3L	20350000	20449999	3L	20350000	20449999
3L	20450000	20549999	3L	20450000	20549999
3L	20550000	20674999	3L	20550000	20674999
3L	20675000	20799999	3L	20675000	20799999
3L	20800000	20899999	3L	20800000	20899999
3L	20900000	21024999	3L	20900000	21024999
3L	21025000	21149999	3L	21025000	21149999
3L	21150000	21249999	3L	21150000	21249999
3L	21250000	21374999	3L	21250000	21374999
3L	21375000	21499999	3L	21375000	21499999
3L	21500000	21624999	3L	21500000	21624999
3L	21625000	21749999	3L	21625000	21749999
3L	21750000	21849999	3L	21750000	21849999
3L	21850000	21949999	3L	21850000	21949999
3L	21950000	22074999	3L	21950000	22074999
3L	22075000	22249999	3L	22075000	22249999
3L	22250000	22449999	3L	22250000	22449999
3L	22450000	22599999	3L	22450000	22599999
3L	22600000	22774999	3L	22600000	22774999
3L	22775000	22974999	3L	22775000	22974999
3L	22975000	23099999	3L	22975000	23099999
3L	23100000	23249999	3L	23100000	23249999
3L	23250000	23374999	3L	23250000	23374999
3L	23375000	23474999	3L	23375000	23474999
3L	23475000	23549999	3L	23475000	23549999
3L	23550000	23774999	3L	23550000	23774999
3L	23775000	23874999	3L	23775000	23874999
3L	23875000	23974999	3L	23875000	23974999
3L	23975000	24074999	3L	23975000	24074999
3L	24075000	24174999	3L	24075000	24174999
3L	24175000	24299999	3L	24175000	24299999
3L	24300000	24399999	3L	24300000	24399999
3L	24400000	24549999	3L	24400000	24549999
3L	24550000	24674999	3L	24550000	24674999
3L	24675000	24774999	3L	24675000	24774999
3L	24775000	24924999	3L	24775000	24924999
3L	25175000	25374999	3L	25175000	25374999
3L	25450000	25574999	3L	25450000	25574999
3L	25575000	25749999	3L	25575000	25749999
3L	25875000	25999999	3L	25875000	25999999
3L	26000000	26149999	3L	26000000	26149999
3L	26150000	26299999	3L	26150000	26299999
3L	26300000	26424999	3L	26300000	26424999
3L	26450000	26649999	3L	26450000	26649999
3L	26650000	26774999	3L	26650000	26774999
3L	26775000	26999999	3L	26775000	26999999
3L	27025000	27199999	3L	27025000	27199999
3L	27200000	27324999	3L	27200000	27324999
3L	27325000	27399999	3L	27325000	27399999
3L	27400000	27474999	3L	27400000	27474999
3L	27475000	27649999	3L	27475000	27649999
3L	27650000	27799999	3L	27650000	27799999
3L	27800000	27974999	3L	27800000	27974999
3L	27975000	28049999	3L	27975000	28049999
3L	28050000	28224999	3L	28050000	28224999
3L	28225000	28349999	3L	28225000	28349999
3L	28350000	28574999	3L	28350000	28574999
3L	28575000	28674999	3L	28575000	28674999
3L	28675000	28749999	3L	28675000	28749999
3L	28750000	28924999	3L	28750000	28924999
3L	28925000	28999999	3L	28925000	28999999
3L	29000000	29124999	3L	29000000	29124999
3L	29125000	29249999	3L	29125000	29249999
3L	29250000	29374999	3L	29250000	29374999
3L	29375000	29524999	3L	29375000	29524999
3L	29525000	29699999	3L	29525000	29699999
3L	29700000	29824999	3L	29700000	29824999
3L	29825000	29949999	3L	29825000	29949999
3L	29950000	30174999	3L	29950000	30174999
3L	30350000	30474999	3L	30350000	30474999
3L	30475000	30699999	3L	30475000	30699999
3L	30700000	30799999	3L	30700000	30799999
3L	30800000	30899999	3L	30800000	30899999
3L	30900000	31099999	3L	30900000	31099999
3L	31100000	31174999	3L	31100000	31174999
3L	31175000	31249999	3L	31175000	31249999
3L	31250000	31299999	3L	31250000	31299999
3L	31300000	31374999	3L	31300000	31374999
3L	31375000	31449999	3L	31375000	31449999
3L	31450000	31624999	3L	31450000	31624999
3L	31625000	31699999	3L	31625000	31699999
3L	31700000	31774999	3L	31700000	31774999
3L	31775000	31849999	3L	31775000	31849999
3L	31850000	31924999	3L	31850000	31924999
3L	31925000	31999999	3L	31925000	31999999
3L	32025000	32249999	3L	32025000	32249999
3L	32250000	32349999	3L	32250000	32349999
3L	32350000	32524999	3L	32350000	32524999
3L	32525000	32574999	3L	32525000	32574999
3L	32650000	32724999	3L	32650000	32724999
3L	32725000	32949999	3L	32725000	32949999
3L	33125000	33224999	3L	33125000	33224999
3L	33225000	33349999	3L	33225000	33349999
3L	33525000	33624999	3L	33525000	33624999
3L	33625000	33749999	3L	33625000	33749999
3L	33750000	33874999	3L	33750000	33874999
3L	33875000	33974999	3L	33875000	33974999
3L	34050000	34149999	3L	34050000	34149999
3L	34150000	34249999	3L	34150000	34249999
3L	34250000	34424999	3L	34250000	34424999
3L	34425000	34599999	3L	34425000	34599999
3L	34675000	34774999	3L	34675000	34774999
3L	34775000	34949999	3L	34775000	34949999
3L	34950000	35099999	3L	34950000	35099999
3L	35225000	35299999	3L	35225000	35299999
3L	35300000	35424999	3L	35300000	35424999
3L	35425000	35549999	3L	35425000	35549999
3L	35550000	35699999	3L	35550000	35699999
3L	35700000	35824999	3L	35700000	35824999
3L	35825000	35924999	3L	35825000	35924999
3L	35925000	36049999	3L	35925000	36049999
3L	36050000	36199999	3L	36050000	36199999
3L	36200000	36349999	3L	36200000	36349999
3L	36425000	36524999	3L	36425000	36524999
3L	36525000	36624999	3L	36525000	36624999
3L	36625000	36724999	3L	36625000	36724999
3L	36725000	36874999	3L	36725000	36874999
3L	36875000	36999999	3L	36875000	36999999
3L	37000000	37124999	3L	37000000	37124999
3L	37125000	37224999	3L	37125000	37224999
3L	37225000	37374999	3L	37225000	37374999
3L	37375000	37549999	3L	37375000	37549999
3L	37625000	37724999	3L	37625000	37724999
3L	37725000	37849999	3L	37725000	37849999
3L	37850000	37924999	3L	37850000	37924999
3L	37925000	38049999	3L	37925000	38049999
3L	38050000	38199999	3L	38050000	38199999
3L	38200000	38324999	3L	38200000	38324999
3L	38325000	38499999	3L	38325000	38499999
3L	38500000	38649999	3L	38500000	38649999
3L	38750000	38849999	3L	38750000	38849999
3L	38850000	38949999	3L	38850000	38949999
3L	38950000	39049999	3L	38950000	39049999
3L	39050000	39149999	3L	39050000	39149999
3L	39150000	39249999	3L	39150000	39249999
3L	39250000	39424999	3L	39250000	39424999
3L	39450000	39549999	3L	39450000	39549999
3L	39550000	39649999	3L	39550000	39649999
3L	39650000	39724999	3L	39650000	39724999
3L	39725000	39824999	3L	39725000	39824999
3L	39825000	39949999	3L	39825000	39949999
3L	39950000	40099999	3L	39950000	40099999
3L	40100000	40274999	3L	40100000	40274999
3L	40275000	40449999	3L	40275000	40449999
3L	40450000	40624999	3L	40450000	40624999
3L	40625000	40874999	3L	40625000	40874999
3L	40875000	41049999	3L	40875000	41049999
3L	41050000	41224999	3L	41050000	41224999
3L	41225000	41374999	3L	41225000	41374999
3L	41375000	41499999	3L	41375000	41499999
3L	41500000	41624999	3L	41500000	41624999
3L	41625000	41724999	3L	41625000	41724999
3L	41725000	41999999	3L	41725000	41999999
3L	42050000	42099999	3L	42050000	42099999
3L	42100000	42374999	3L	42100000	42374999
3L	42400000	42674999	3L	42400000	42674999
3L	42700000	42849999	3L	42700000	42849999
3L	42850000	42974999	3L	42850000	42974999
3L	42975000	43124999	3L	42975000	43124999
3L	43125000	43274999	3L	43125000	43274999
3L	43275000	43449999	3L	43275000	43449999
3L	43450000	43574999	3L	43450000	43574999
3L	43575000	43774999	3L	43575000	43774999
3L	43775000	43899999	3L	43775000	43899999
3L	43900000	43949999	3L	43900000	43949999
3L	43950000	44124999	3L	43950000	44124999
3L	44125000	44199999	3L	44125000	44199999
3L	44200000	44274999	3L	44200000	44274999
3L	44275000	44399999	3L	44275000	44399999
3L	44400000	44574999	3L	44400000	44574999
3L	44575000	44699999	3L	44575000	44699999
3L	44700000	44849999	3L	44700000	44849999
3L	44850000	45074999	3L	44850000	45074999
3L	45075000	45199999	3L	45075000	45199999
3L	45200000	45424999	3L	45200000	45424999
3L	45425000	45499999	3L	45425000	45499999
3L	45500000	45674999	3L	45500000	45674999
3L	45675000	45849999	3L	45675000	45849999
3L	45850000	45974999	3L	45850000	45974999
3L	45975000	46124999	3L	45975000	46124999
3L	46125000	46249999	3L	46125000	46249999
3L	46250000	46449999	3L	46250000	46449999
3L	46450000	46549999	3L	46450000	46549999
3L	46550000	46649999	3L	46550000	46649999
3L	46650000	46799999	3L	46650000	46799999
3L	46800000	46974999	3L	46800000	46974999
3L	46975000	47099999	3L	46975000	47099999
3L	47100000	47274999	3L	47100000	47274999
3L	47275000	47424999	3L	47275000	47424999
3L	47425000	47549999	3L	47425000	47549999
3L	47550000	47649999	3L	47550000	47649999
3L	47650000	47749999	3L	47650000	47749999
3L	47750000	47899999	3L	47750000	47899999
3L	47900000	47999999	3L	47900000	47999999
