3R	avgtrue	avgctrl	+3s	-3s
-4.0	0.4047619047619048	0.4492063492063492	0.9584980504238905	-0.06008535201119197
-3.0	0.40963855421686746	0.5325301204819277	0.8284493203719845	0.236610920591871
-2.0	0.5215517241379309	0.4977011494252871	0.6718671228782438	0.32353517597233034
-1.0	0.5026737967914443	0.507130124777184	0.6588918588478394	0.3553683907065286
0.0	0.6115288220551376	0.5137844611528821	0.6232966768433208	0.40427224546244345
1.0	0.5728900255754474	0.5099744245524291	0.6849566310309514	0.3349922180739069
2.0	0.4851190476190473	0.5025793650793646	0.6382763072221407	0.3668824229365886
3.0	0.3496503496503498	0.5123543123543125	0.7409976856191678	0.2837109390894572
4.0	0.22727272727272724	0.47373737373737357	0.8044135202798304	0.14306122719491676
