3L	avgtrue	avgctrl	+3s	-3s
-4.0	0.5909090909090909	0.3878787878787878	1.0146148654903526	-0.23885728973277687
-3.0	0.381578947368421	0.48508771929824557	0.9874761579121024	-0.01730071931561128
-2.0	0.5837104072398189	0.5348416289592759	0.7455895234308547	0.32409373448769707
-1.0	0.49025069637883084	0.4883936861652745	0.673013832757587	0.30377353957296205
0.0	0.4986737400530502	0.4988505747126433	0.5872816712788796	0.410419478146407
1.0	0.497297297297297	0.4879279279279277	0.6081463454517304	0.36770951040412503
2.0	0.4420062695924766	0.4927899686520377	0.6631181102418134	0.322461827062262
3.0	0.5378787878787876	0.46616161616161605	0.7054336000023536	0.22688963232087853
4.0	0.37142857142857144	0.42666666666666675	0.9564996894860932	-0.10316635615275971
