2R	avgtrue	avgctrl	+3s	-3s
-4.0	1.1817815491153596	0.9814430058845864	1.1766045474136988	0.7862814643554741
-3.0	1.2999753770877691	0.9981741011410318	1.1111235974705904	0.8852246048114731
-2.0	1.1087169455172405	0.9972933345142694	1.0440529481943244	0.9505337208342145
-1.0	0.9143597869121967	1.0049462140853351	1.0398010466141874	0.9700913815564829
0.0	0.791286201826377	1.0051647674810005	1.0429878346366097	0.9673417003253911
1.0	0.8964975821507203	1.003730907983083	1.0403562472911623	0.9671055686750035
2.0	1.0322083413908838	1.0043789473088784	1.0453587543034724	0.9633991403142845
3.0	1.313310489953851	0.9894230581166672	1.0591758973628074	0.9196702188705271
4.0	1.3672715195454355	1.0034319034232186	1.1749679908418602	0.8318958160045771
