3R	avgtrue	avgctrl	+3s	-3s
-4.0	1.3301541226916362	0.9786024992173481	1.093717716839061	0.8634872815956353
-3.0	1.2772046320296753	1.0075607026423006	1.1351060667957202	0.8800153384888809
-2.0	1.1097234308138362	1.0016489685969363	1.070203491462104	0.9330944457317687
-1.0	0.9041925357648662	0.9966619669494499	1.0206192827856813	0.9727046511132185
0.0	0.8022141576142432	0.9923235102633404	1.0369921679937775	0.9476548525329033
1.0	0.8959597581742142	0.9951330438975219	1.0380185053188062	0.9522475824762376
2.0	1.0209687453860297	0.9891586369542799	1.0158864539411319	0.9624308199674279
3.0	1.2111923208212974	0.9878035500181088	1.0511948150089578	0.9244122850272597
4.0	1.349944586407527	0.9980907403912042	1.1257872689432025	0.8703942118392058
