3L	avgtrue	avgctrl	+3s	-3s
-4.0	1.5173715751843773	0.9782801240191972	1.2782593911068394	0.678300856931555
-3.0	1.3564748539326463	0.9868698435259791	1.0985577664701782	0.8751819205817799
-2.0	1.0871062217431189	0.9973647232243612	1.0605260550947548	0.9342033913539675
-1.0	0.8929834627178549	0.9878589840035981	1.029346915849373	0.946371052157823
0.0	0.791823981666221	0.9987115155848565	1.0336545597400644	0.9637684714296487
1.0	0.8986433890327683	0.9992188995377116	1.0395701168994032	0.9588676821760199
2.0	1.0523525604186383	0.9933795911993613	1.0204361192379976	0.9663230631607249
3.0	1.3614072971417284	0.9989995209782494	1.1165055687249796	0.8814934732315192
4.0	1.517975275266664	1.0337401195751625	1.363303418670396	0.704176820479929
