2L	avgtrue	avgctrl	+3s	-3s
-4.0	1.1356239816974938	0.9527003627199473	1.1613967535770622	0.7440039718628324
-3.0	1.225187586921937	0.9673848320632835	1.076735440354742	0.858034223771825
-2.0	1.085147004023992	1.0051702376045857	1.065531387418054	0.9448090877911172
-1.0	0.9484744914355475	1.003691114164654	1.0350878343764305	0.9722943939528776
0.0	0.8705879750527601	1.0057468313518754	1.029192604604134	0.9823010580996168
1.0	0.959764830303908	1.0102250727902706	1.0340471150248218	0.9864030305557195
2.0	1.0324705700298813	1.0094647607779215	1.0443805476975967	0.9745489738582462
3.0	1.188030606501992	0.9916870233055587	1.0656467605505442	0.9177272860605732
4.0	1.2373124906244501	0.9641809516907032	1.1052952591101288	0.8230666442712776
