X	avgtrue	avgctrl	+3s	-3s
-4.0	1.1960827559741996	0.9697915529243263	1.134868752785005	0.8047143530636476
-3.0	1.2872145052187094	1.0068728214198852	1.1264823061361855	0.8872633367035848
-2.0	1.0875245098291084	1.004898545361797	1.0504969480093036	0.9593001427142902
-1.0	0.9476212976984191	1.005643375407975	1.0431492191311909	0.9681375316847591
0.0	0.8586006644922948	1.0065799047506023	1.0348410192429456	0.978318790258259
1.0	0.9275787603187649	1.0058202472248112	1.0430367436827355	0.968603750766887
2.0	1.0144565049399321	1.006341180544092	1.0418954169373837	0.9707869441508005
3.0	1.1899249493308837	0.9968649229294971	1.049012520046378	0.9447173258126162
4.0	1.304243559660499	0.9644844540917614	1.1258606493820147	0.8031082588015083
